Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
5730,0.9956,0.0014,0.0001,0.0001,0.0012,0.0001,0.0008,0.0004,0.0000,0.0002
5731,0.4568,0.0049,0.0059,0.0037,0.0218,0.0109,0.0140,0.4617,0.0008,0.0196
5732,0.1887,0.0153,0.6209,0.0034,0.0243,0.0826,0.0120,0.0134,0.0342,0.0050
5733,0.4742,0.4444,0.0024,0.0716,0.0010,0.0013,0.0037,0.0008,0.0001,0.0005
5734,0.1145,0.8353,0.0063,0.0236,0.0027,0.0103,0.0061,0.0002,0.0005,0.0005
5735,0.4439,0.0098,0.0028,0.0177,0.1666,0.0307,0.1133,0.1508,0.0023,0.0622
5736,0.5325,0.0598,0.0020,0.3403,0.0147,0.0055,0.0297,0.0048,0.0003,0.0104
5737,0.1273,0.0579,0.2830,0.0100,0.0257,0.1297,0.0235,0.0034,0.3269,0.0125
5738,0.3856,0.0256,0.0014,0.4574,0.0183,0.0410,0.0222,0.0276,0.0016,0.0193
5739,0.9802,0.0059,0.0005,0.0025,0.0028,0.0008,0.0042,0.0021,0.0001,0.0009
5740,0.9957,0.0014,0.0001,0.0001,0.0012,0.0001,0.0007,0.0004,0.0000,0.0002
5741,0.3698,0.3770,0.0081,0.2100,0.0093,0.0053,0.0153,0.0009,0.0006,0.0037
5742,0.8509,0.0048,0.0009,0.0048,0.0101,0.0020,0.0153,0.0989,0.0002,0.0122
5743,0.9919,0.0041,0.0001,0.0003,0.0011,0.0002,0.0017,0.0004,0.0000,0.0003
5744,0.9861,0.0072,0.0003,0.0012,0.0015,0.0005,0.0022,0.0005,0.0001,0.0005
5745,0.6194,0.0095,0.0044,0.0081,0.0553,0.0307,0.0315,0.2177,0.0007,0.0227
5746,0.9929,0.0037,0.0002,0.0003,0.0011,0.0002,0.0011,0.0003,0.0000,0.0002
5747,0.8915,0.0103,0.0005,0.0168,0.0165,0.0022,0.0366,0.0159,0.0001,0.0096
5748,0.5650,0.0135,0.0030,0.0271,0.0398,0.0365,0.0273,0.2589,0.0007,0.0283
5749,0.9862,0.0046,0.0001,0.0016,0.0020,0.0003,0.0030,0.0016,0.0000,0.0007
5750,0.1022,0.0141,0.8415,0.0010,0.0054,0.0194,0.0042,0.0016,0.0100,0.0006
5751,0.9939,0.0013,0.0001,0.0001,0.0022,0.0002,0.0012,0.0007,0.0000,0.0003
5752,0.3783,0.1206,0.0065,0.4365,0.0085,0.0104,0.0176,0.0116,0.0006,0.0094
5753,0.5971,0.0133,0.0037,0.0316,0.0305,0.0251,0.0439,0.2173,0.0008,0.0366
5754,0.9437,0.0224,0.0013,0.0044,0.0111,0.0019,0.0096,0.0037,0.0001,0.0017
5755,0.9009,0.0303,0.0007,0.0341,0.0080,0.0025,0.0144,0.0057,0.0001,0.0032
5756,0.6565,0.0265,0.0053,0.0778,0.0356,0.0542,0.0326,0.0806,0.0013,0.0297
5757,0.1809,0.0733,0.0034,0.5521,0.0331,0.0865,0.0291,0.0035,0.0092,0.0289
5758,0.1740,0.7733,0.0016,0.0423,0.0022,0.0015,0.0044,0.0001,0.0001,0.0005
5759,0.1459,0.0281,0.0113,0.0320,0.2020,0.4303,0.0478,0.0083,0.0648,0.0295
5760,0.4557,0.1383,0.0010,0.3857,0.0021,0.0022,0.0092,0.0017,0.0002,0.0038
5761,0.2821,0.0283,0.0158,0.0155,0.1467,0.4600,0.0224,0.0057,0.0116,0.0120
5762,0.6898,0.0252,0.0138,0.0177,0.0550,0.0452,0.0146,0.1261,0.0012,0.0115
5763,0.1852,0.0134,0.7624,0.0005,0.0075,0.0122,0.0045,0.0031,0.0104,0.0009
5764,0.4573,0.4944,0.0012,0.0301,0.0040,0.0013,0.0105,0.0003,0.0001,0.0008
5765,0.9946,0.0025,0.0001,0.0003,0.0009,0.0001,0.0011,0.0003,0.0000,0.0002
5766,0.4215,0.0055,0.0033,0.0233,0.0214,0.0163,0.0199,0.4510,0.0008,0.0370
5767,0.9960,0.0016,0.0001,0.0001,0.0012,0.0001,0.0005,0.0003,0.0000,0.0001
5768,0.9527,0.0269,0.0014,0.0072,0.0041,0.0012,0.0043,0.0011,0.0001,0.0009
5769,0.0285,0.0043,0.8916,0.0011,0.0167,0.0286,0.0045,0.0029,0.0208,0.0010
5770,0.4767,0.0073,0.1155,0.0030,0.0447,0.0401,0.0170,0.2628,0.0075,0.0255
5771,0.0405,0.9199,0.0238,0.0028,0.0010,0.0072,0.0035,0.0002,0.0009,0.0003
5772,0.9308,0.0107,0.0005,0.0103,0.0241,0.0038,0.0119,0.0036,0.0004,0.0040
5773,0.2808,0.0179,0.0008,0.6282,0.0141,0.0123,0.0141,0.0044,0.0014,0.0260
5774,0.2629,0.0057,0.0385,0.0070,0.1391,0.0653,0.0298,0.4014,0.0108,0.0395
5775,0.3880,0.0113,0.0012,0.1403,0.0587,0.1125,0.0602,0.1573,0.0018,0.0685
5776,0.8541,0.0036,0.0007,0.0018,0.0186,0.0022,0.0051,0.1094,0.0001,0.0044
5777,0.6059,0.0214,0.0165,0.0019,0.1464,0.1756,0.0168,0.0034,0.0072,0.0048
5778,0.5663,0.0036,0.0017,0.0032,0.0263,0.0095,0.0208,0.3533,0.0003,0.0149
5779,0.0863,0.9047,0.0035,0.0030,0.0004,0.0008,0.0011,0.0000,0.0001,0.0001
5780,0.9764,0.0016,0.0005,0.0006,0.0032,0.0016,0.0025,0.0130,0.0001,0.0006
5781,0.7598,0.1893,0.0266,0.0041,0.0107,0.0044,0.0031,0.0011,0.0002,0.0007
5782,0.7003,0.0097,0.0082,0.0196,0.0259,0.0096,0.0430,0.1478,0.0010,0.0349
5783,0.9803,0.0106,0.0012,0.0004,0.0032,0.0017,0.0013,0.0009,0.0001,0.0003
5784,0.3760,0.2819,0.0189,0.0465,0.0650,0.1498,0.0244,0.0014,0.0269,0.0092
5785,0.9914,0.0041,0.0001,0.0005,0.0012,0.0002,0.0017,0.0005,0.0000,0.0004
5786,0.9354,0.0342,0.0007,0.0129,0.0052,0.0010,0.0079,0.0013,0.0001,0.0014
5787,0.2960,0.5691,0.0027,0.1089,0.0059,0.0033,0.0123,0.0004,0.0002,0.0012
5788,0.3001,0.2057,0.0012,0.4661,0.0042,0.0026,0.0150,0.0013,0.0002,0.0036
5789,0.2731,0.6850,0.0023,0.0294,0.0027,0.0010,0.0057,0.0002,0.0001,0.0005
5790,0.3867,0.5635,0.0101,0.0252,0.0042,0.0029,0.0053,0.0006,0.0004,0.0012
5791,0.4726,0.0230,0.0015,0.3193,0.0577,0.0176,0.0492,0.0089,0.0020,0.0482
5792,0.6760,0.0284,0.0005,0.2382,0.0077,0.0046,0.0177,0.0193,0.0001,0.0075
5793,0.9945,0.0020,0.0001,0.0004,0.0012,0.0001,0.0010,0.0004,0.0000,0.0002
5794,0.5124,0.0126,0.0021,0.0343,0.0990,0.0307,0.1092,0.1368,0.0019,0.0611
5795,0.2376,0.0461,0.0013,0.6737,0.0085,0.0100,0.0101,0.0018,0.0007,0.0102
5796,0.5762,0.0251,0.0039,0.0072,0.1999,0.1193,0.0356,0.0168,0.0041,0.0119
5797,0.6767,0.0117,0.0028,0.0221,0.0262,0.0087,0.0472,0.1739,0.0003,0.0304
5798,0.9921,0.0038,0.0001,0.0004,0.0013,0.0002,0.0015,0.0003,0.0000,0.0002
5799,0.3311,0.0118,0.0018,0.1123,0.2077,0.0815,0.1015,0.0540,0.0048,0.0934
5800,0.2923,0.0477,0.0076,0.1470,0.1009,0.3022,0.0382,0.0092,0.0181,0.0368
5801,0.8056,0.0341,0.0005,0.0391,0.0471,0.0071,0.0502,0.0059,0.0004,0.0101
5802,0.3718,0.0426,0.0007,0.5373,0.0116,0.0082,0.0137,0.0024,0.0004,0.0113
5803,0.8406,0.0253,0.0212,0.0007,0.0772,0.0207,0.0063,0.0068,0.0004,0.0009
5804,0.6725,0.0050,0.0021,0.0028,0.0403,0.0156,0.0210,0.2280,0.0008,0.0119
5805,0.8958,0.0138,0.0011,0.0072,0.0267,0.0041,0.0214,0.0234,0.0002,0.0063
5806,0.7820,0.0196,0.0420,0.0046,0.0275,0.0328,0.0157,0.0628,0.0023,0.0107
5807,0.2180,0.0134,0.2393,0.0158,0.1123,0.0776,0.0393,0.0778,0.1429,0.0635
5808,0.9202,0.0528,0.0005,0.0137,0.0044,0.0007,0.0061,0.0006,0.0000,0.0009
5809,0.4672,0.0078,0.0819,0.0022,0.0491,0.0535,0.0129,0.3097,0.0026,0.0131
5810,0.2863,0.0138,0.0043,0.0321,0.4214,0.1046,0.0524,0.0304,0.0073,0.0473
5811,0.1065,0.4591,0.2873,0.0111,0.0072,0.0734,0.0109,0.0008,0.0414,0.0022
5812,0.9869,0.0053,0.0002,0.0010,0.0025,0.0006,0.0022,0.0006,0.0001,0.0005
5813,0.1081,0.0241,0.0012,0.7453,0.0244,0.0381,0.0175,0.0039,0.0047,0.0328
5814,0.9118,0.0791,0.0004,0.0054,0.0007,0.0003,0.0019,0.0001,0.0000,0.0003
5815,0.4066,0.0182,0.0087,0.0057,0.1574,0.3487,0.0245,0.0051,0.0165,0.0088
5816,0.2247,0.0307,0.0009,0.6281,0.0252,0.0408,0.0221,0.0066,0.0019,0.0189
5817,0.9771,0.0091,0.0004,0.0014,0.0051,0.0014,0.0034,0.0012,0.0001,0.0008
5818,0.4031,0.5290,0.0044,0.0467,0.0048,0.0019,0.0087,0.0004,0.0002,0.0009
5819,0.2927,0.0907,0.0023,0.5569,0.0075,0.0212,0.0190,0.0019,0.0009,0.0069
5820,0.1709,0.7953,0.0025,0.0241,0.0016,0.0015,0.0034,0.0001,0.0001,0.0004
5821,0.2190,0.0288,0.0007,0.7123,0.0057,0.0120,0.0069,0.0017,0.0016,0.0113
5822,0.8322,0.1448,0.0010,0.0097,0.0027,0.0007,0.0076,0.0005,0.0000,0.0009
5823,0.2937,0.3020,0.0334,0.1242,0.0569,0.0987,0.0264,0.0012,0.0538,0.0098
5824,0.7260,0.0106,0.0100,0.0036,0.0132,0.0061,0.0073,0.2138,0.0003,0.0090
5825,0.8045,0.0604,0.0008,0.0143,0.0559,0.0238,0.0333,0.0022,0.0008,0.0040
5826,0.1501,0.1259,0.6655,0.0183,0.0018,0.0074,0.0063,0.0058,0.0100,0.0088
5827,0.9814,0.0044,0.0005,0.0010,0.0052,0.0013,0.0035,0.0017,0.0001,0.0008
5828,0.5569,0.2765,0.0016,0.1476,0.0025,0.0012,0.0107,0.0008,0.0002,0.0020
5829,0.9949,0.0014,0.0001,0.0002,0.0014,0.0003,0.0009,0.0005,0.0000,0.0002
5830,0.6359,0.0238,0.0426,0.0251,0.0663,0.0731,0.0288,0.0593,0.0106,0.0345
5831,0.9894,0.0021,0.0004,0.0003,0.0029,0.0007,0.0020,0.0016,0.0000,0.0005
5832,0.1513,0.8358,0.0019,0.0067,0.0007,0.0011,0.0020,0.0001,0.0002,0.0002
5833,0.2652,0.0046,0.0047,0.0598,0.1391,0.0814,0.0522,0.2038,0.0117,0.1775
5834,0.1073,0.8775,0.0036,0.0080,0.0005,0.0009,0.0017,0.0001,0.0001,0.0002
5835,0.6348,0.1192,0.0024,0.2017,0.0103,0.0035,0.0208,0.0024,0.0002,0.0047
5836,0.9950,0.0026,0.0001,0.0002,0.0009,0.0001,0.0008,0.0002,0.0000,0.0002
5837,0.9916,0.0013,0.0001,0.0001,0.0040,0.0002,0.0013,0.0010,0.0000,0.0003
5838,0.4783,0.0288,0.0044,0.3042,0.0307,0.0557,0.0342,0.0214,0.0030,0.0393
5839,0.7411,0.0178,0.0040,0.0487,0.0179,0.0089,0.0323,0.0973,0.0006,0.0315
5840,0.6246,0.3045,0.0341,0.0136,0.0084,0.0040,0.0068,0.0017,0.0006,0.0016
5841,0.9743,0.0208,0.0002,0.0010,0.0013,0.0003,0.0017,0.0002,0.0000,0.0002
5842,0.3848,0.0121,0.0024,0.1372,0.1067,0.0839,0.0746,0.0789,0.0048,0.1144
5843,0.9939,0.0039,0.0001,0.0003,0.0007,0.0001,0.0007,0.0001,0.0000,0.0001
5844,0.1575,0.0327,0.0091,0.1968,0.1408,0.2696,0.0507,0.0190,0.0440,0.0798
5845,0.0474,0.0060,0.9087,0.0010,0.0031,0.0149,0.0032,0.0017,0.0135,0.0004
5846,0.1760,0.1418,0.6475,0.0021,0.0053,0.0125,0.0049,0.0010,0.0081,0.0008
5847,0.0530,0.0125,0.9106,0.0019,0.0026,0.0087,0.0026,0.0007,0.0069,0.0005
5848,0.9607,0.0052,0.0005,0.0044,0.0084,0.0020,0.0067,0.0096,0.0001,0.0023
5849,0.9954,0.0017,0.0001,0.0002,0.0011,0.0001,0.0009,0.0004,0.0000,0.0002
5850,0.3130,0.0359,0.0089,0.0441,0.1670,0.3229,0.0387,0.0143,0.0219,0.0333
5851,0.9955,0.0016,0.0001,0.0001,0.0012,0.0001,0.0007,0.0004,0.0000,0.0002
5852,0.9964,0.0013,0.0001,0.0001,0.0008,0.0001,0.0007,0.0003,0.0000,0.0002
5853,0.4425,0.0037,0.0026,0.0124,0.0294,0.0192,0.0295,0.4272,0.0007,0.0329
5854,0.9715,0.0027,0.0003,0.0005,0.0119,0.0014,0.0047,0.0061,0.0000,0.0008
5855,0.9141,0.0691,0.0026,0.0028,0.0055,0.0018,0.0028,0.0006,0.0001,0.0004
5856,0.3753,0.0321,0.0008,0.4809,0.0233,0.0330,0.0236,0.0051,0.0012,0.0248
5857,0.8870,0.0481,0.0002,0.0555,0.0011,0.0006,0.0039,0.0009,0.0000,0.0026
5858,0.3210,0.0594,0.0077,0.0904,0.1372,0.3031,0.0344,0.0051,0.0185,0.0233
5859,0.9902,0.0030,0.0004,0.0002,0.0039,0.0005,0.0008,0.0009,0.0000,0.0002
5860,0.9674,0.0181,0.0008,0.0022,0.0033,0.0011,0.0044,0.0018,0.0001,0.0009
5861,0.3970,0.0236,0.0311,0.0136,0.1565,0.2299,0.0255,0.0117,0.0787,0.0324
5862,0.7707,0.0124,0.0027,0.0064,0.0742,0.0082,0.0163,0.1012,0.0002,0.0077
5863,0.8117,0.0228,0.0022,0.0316,0.0684,0.0213,0.0224,0.0098,0.0011,0.0087
5864,0.0412,0.0134,0.6678,0.0034,0.0160,0.0348,0.0073,0.0021,0.2110,0.0030
5865,0.8095,0.0090,0.0020,0.0093,0.0273,0.0059,0.0380,0.0810,0.0004,0.0175
5866,0.8785,0.0290,0.0023,0.0099,0.0263,0.0107,0.0233,0.0158,0.0004,0.0039
5867,0.9742,0.0118,0.0003,0.0029,0.0028,0.0007,0.0054,0.0011,0.0000,0.0009
5868,0.2423,0.0118,0.0279,0.0091,0.1450,0.4037,0.0305,0.0552,0.0443,0.0302
5869,0.2597,0.0198,0.0012,0.4946,0.0574,0.0314,0.0534,0.0116,0.0041,0.0666
5870,0.9910,0.0047,0.0006,0.0003,0.0016,0.0005,0.0008,0.0004,0.0000,0.0002
5871,0.9832,0.0022,0.0007,0.0002,0.0065,0.0006,0.0023,0.0037,0.0000,0.0006
5872,0.9917,0.0058,0.0001,0.0004,0.0007,0.0001,0.0009,0.0002,0.0000,0.0002
5873,0.9050,0.0599,0.0027,0.0089,0.0082,0.0019,0.0085,0.0030,0.0001,0.0018
5874,0.9771,0.0037,0.0006,0.0005,0.0077,0.0011,0.0033,0.0052,0.0001,0.0008
5875,0.1213,0.0081,0.0056,0.0346,0.3732,0.2345,0.0627,0.0600,0.0244,0.0756
5876,0.9636,0.0314,0.0002,0.0015,0.0013,0.0003,0.0013,0.0002,0.0000,0.0002
5877,0.9539,0.0176,0.0012,0.0085,0.0058,0.0015,0.0055,0.0040,0.0001,0.0018
5878,0.1989,0.0309,0.0009,0.6563,0.0169,0.0521,0.0200,0.0048,0.0026,0.0165
5879,0.7402,0.0551,0.0705,0.0031,0.0296,0.0801,0.0114,0.0028,0.0050,0.0021
5880,0.5719,0.0499,0.0037,0.2930,0.0200,0.0056,0.0298,0.0094,0.0004,0.0163
5881,0.9959,0.0014,0.0001,0.0001,0.0010,0.0001,0.0009,0.0004,0.0000,0.0002
5882,0.2540,0.7241,0.0030,0.0131,0.0009,0.0016,0.0026,0.0001,0.0002,0.0003
5883,0.8571,0.0108,0.0065,0.0025,0.0163,0.0069,0.0097,0.0852,0.0003,0.0047
5884,0.8459,0.0834,0.0018,0.0496,0.0043,0.0015,0.0097,0.0016,0.0001,0.0019
5885,0.9854,0.0043,0.0005,0.0006,0.0035,0.0007,0.0024,0.0020,0.0001,0.0006
5886,0.2701,0.0076,0.0043,0.0106,0.2356,0.2488,0.0551,0.1182,0.0036,0.0462
5887,0.9304,0.0255,0.0006,0.0053,0.0143,0.0033,0.0152,0.0034,0.0001,0.0020
5888,0.9810,0.0064,0.0005,0.0007,0.0046,0.0008,0.0035,0.0016,0.0001,0.0007
5889,0.9862,0.0021,0.0001,0.0006,0.0055,0.0007,0.0026,0.0014,0.0000,0.0007
5890,0.3175,0.6591,0.0040,0.0103,0.0023,0.0025,0.0036,0.0001,0.0002,0.0003
5891,0.9954,0.0014,0.0001,0.0002,0.0013,0.0001,0.0008,0.0005,0.0000,0.0002
5892,0.5135,0.0033,0.0070,0.0023,0.0477,0.0174,0.0222,0.3642,0.0016,0.0208
5893,0.3812,0.0574,0.0024,0.4379,0.0374,0.0196,0.0284,0.0031,0.0039,0.0286
5894,0.9944,0.0021,0.0002,0.0002,0.0016,0.0002,0.0008,0.0004,0.0000,0.0002
5895,0.6797,0.1028,0.0127,0.0605,0.0518,0.0392,0.0318,0.0044,0.0038,0.0135
5896,0.3219,0.0486,0.0080,0.0737,0.1718,0.2588,0.0462,0.0101,0.0259,0.0351
5897,0.6166,0.0249,0.0035,0.2452,0.0208,0.0160,0.0281,0.0162,0.0007,0.0278
5898,0.6480,0.0133,0.0096,0.0168,0.0337,0.0254,0.0236,0.1929,0.0019,0.0348
5899,0.0712,0.0156,0.7128,0.0014,0.0162,0.1030,0.0088,0.0025,0.0670,0.0016
5900,0.8092,0.0035,0.0010,0.0084,0.0088,0.0056,0.0059,0.1542,0.0001,0.0031
5901,0.4984,0.0039,0.0055,0.0033,0.0281,0.0071,0.0153,0.4185,0.0005,0.0193
5902,0.0730,0.0099,0.8891,0.0014,0.0031,0.0116,0.0038,0.0013,0.0063,0.0005
5903,0.4074,0.0108,0.0025,0.0214,0.0832,0.0862,0.0426,0.3015,0.0011,0.0435
5904,0.7212,0.1140,0.0128,0.0195,0.0589,0.0470,0.0158,0.0036,0.0023,0.0048
5905,0.9782,0.0166,0.0004,0.0012,0.0013,0.0002,0.0015,0.0002,0.0000,0.0003
5906,0.2730,0.0412,0.0007,0.6380,0.0087,0.0084,0.0131,0.0020,0.0008,0.0141
5907,0.2946,0.0451,0.0007,0.6146,0.0127,0.0067,0.0125,0.0016,0.0006,0.0110
5908,0.9925,0.0045,0.0001,0.0004,0.0009,0.0002,0.0011,0.0002,0.0000,0.0002
5909,0.6874,0.0760,0.0638,0.0128,0.0745,0.0113,0.0172,0.0467,0.0007,0.0095
5910,0.0558,0.0605,0.1710,0.0099,0.0337,0.1986,0.0187,0.0020,0.4435,0.0062
5911,0.9941,0.0024,0.0002,0.0002,0.0013,0.0002,0.0010,0.0004,0.0000,0.0002
5912,0.4301,0.0135,0.0014,0.2364,0.0686,0.0223,0.0912,0.0343,0.0022,0.1000
5913,0.9936,0.0016,0.0001,0.0002,0.0019,0.0002,0.0014,0.0007,0.0000,0.0003
5914,0.9689,0.0111,0.0016,0.0007,0.0066,0.0014,0.0043,0.0038,0.0001,0.0013
5915,0.3513,0.0083,0.0009,0.0936,0.1955,0.0546,0.0970,0.0920,0.0036,0.1032
5916,0.8372,0.0036,0.0006,0.0033,0.0263,0.0033,0.0298,0.0848,0.0002,0.0110
5917,0.4071,0.0335,0.0012,0.5054,0.0064,0.0126,0.0180,0.0043,0.0007,0.0108
5918,0.7550,0.0138,0.0023,0.0232,0.0264,0.0156,0.0375,0.1068,0.0003,0.0190
5919,0.9291,0.0107,0.0004,0.0042,0.0229,0.0026,0.0156,0.0114,0.0001,0.0030
5920,0.0653,0.0307,0.8641,0.0029,0.0023,0.0135,0.0023,0.0004,0.0177,0.0007
5921,0.6110,0.0132,0.0020,0.0415,0.0545,0.0249,0.0587,0.1621,0.0007,0.0314
5922,0.9007,0.0872,0.0004,0.0074,0.0010,0.0003,0.0024,0.0002,0.0000,0.0004
5923,0.0508,0.0318,0.3897,0.0029,0.0298,0.0996,0.0167,0.0029,0.3708,0.0050
5924,0.1841,0.0428,0.0030,0.4615,0.0791,0.1324,0.0312,0.0068,0.0138,0.0452
5925,0.4907,0.0243,0.0107,0.0314,0.1399,0.0791,0.0487,0.1377,0.0023,0.0352
5926,0.1442,0.0380,0.7810,0.0017,0.0036,0.0170,0.0039,0.0007,0.0090,0.0008
5927,0.7215,0.2116,0.0012,0.0388,0.0097,0.0025,0.0122,0.0005,0.0002,0.0017
5928,0.9964,0.0013,0.0001,0.0001,0.0011,0.0001,0.0006,0.0003,0.0000,0.0001
5929,0.8753,0.0614,0.0018,0.0243,0.0145,0.0063,0.0101,0.0038,0.0004,0.0022
5930,0.1374,0.2083,0.2398,0.0302,0.0191,0.1505,0.0154,0.0005,0.1942,0.0045
5931,0.4168,0.1080,0.0078,0.0284,0.0711,0.3320,0.0205,0.0012,0.0089,0.0052
5932,0.1649,0.0352,0.0010,0.6538,0.0241,0.0666,0.0192,0.0044,0.0046,0.0262
5933,0.9852,0.0023,0.0004,0.0007,0.0047,0.0007,0.0032,0.0018,0.0001,0.0008
5934,0.9940,0.0020,0.0001,0.0002,0.0014,0.0002,0.0014,0.0005,0.0000,0.0003
5935,0.7066,0.0335,0.0129,0.0293,0.0399,0.0635,0.0267,0.0647,0.0017,0.0211
5936,0.3416,0.1054,0.0009,0.5314,0.0029,0.0042,0.0091,0.0012,0.0003,0.0030
5937,0.7254,0.0098,0.0011,0.0313,0.0237,0.0042,0.0209,0.1681,0.0002,0.0154
5938,0.2352,0.4458,0.0095,0.2369,0.0250,0.0190,0.0233,0.0010,0.0011,0.0032
5939,0.9784,0.0149,0.0010,0.0009,0.0022,0.0006,0.0012,0.0004,0.0001,0.0003
5940,0.9083,0.0046,0.0005,0.0024,0.0251,0.0021,0.0235,0.0272,0.0001,0.0061
5941,0.5989,0.0239,0.0017,0.2703,0.0261,0.0097,0.0358,0.0127,0.0003,0.0206
5942,0.9934,0.0021,0.0001,0.0001,0.0020,0.0002,0.0012,0.0006,0.0000,0.0002
5943,0.0896,0.8904,0.0145,0.0022,0.0005,0.0013,0.0010,0.0001,0.0001,0.0002
5944,0.9464,0.0040,0.0007,0.0010,0.0164,0.0018,0.0081,0.0189,0.0001,0.0026
5945,0.2560,0.6636,0.0019,0.0583,0.0055,0.0033,0.0095,0.0002,0.0004,0.0012
5946,0.9947,0.0020,0.0002,0.0001,0.0015,0.0002,0.0007,0.0004,0.0000,0.0002
5947,0.8909,0.0233,0.0015,0.0097,0.0283,0.0099,0.0239,0.0090,0.0002,0.0033
5948,0.9141,0.0052,0.0007,0.0072,0.0123,0.0027,0.0089,0.0424,0.0002,0.0063
5949,0.9946,0.0024,0.0003,0.0003,0.0011,0.0002,0.0007,0.0003,0.0000,0.0002
5950,0.1272,0.0790,0.1125,0.0057,0.0339,0.5477,0.0196,0.0018,0.0687,0.0040
5951,0.9177,0.0672,0.0003,0.0020,0.0059,0.0015,0.0043,0.0004,0.0001,0.0005
5952,0.8382,0.0116,0.0052,0.0040,0.0467,0.0137,0.0109,0.0640,0.0010,0.0047
5953,0.1234,0.8643,0.0027,0.0072,0.0004,0.0005,0.0012,0.0001,0.0001,0.0002
5954,0.7871,0.0469,0.1081,0.0021,0.0188,0.0188,0.0051,0.0095,0.0019,0.0019
5955,0.3089,0.0042,0.0039,0.0208,0.1605,0.0615,0.0695,0.2596,0.0062,0.1047
5956,0.2402,0.0488,0.6859,0.0020,0.0048,0.0119,0.0036,0.0011,0.0012,0.0006
5957,0.9604,0.0062,0.0013,0.0017,0.0077,0.0027,0.0048,0.0133,0.0002,0.0016
5958,0.9953,0.0021,0.0001,0.0002,0.0009,0.0001,0.0008,0.0003,0.0000,0.0001
5959,0.8594,0.0831,0.0008,0.0291,0.0101,0.0020,0.0130,0.0009,0.0001,0.0014
5960,0.6434,0.0731,0.0015,0.2340,0.0118,0.0050,0.0230,0.0028,0.0002,0.0052
5961,0.5570,0.0719,0.0015,0.2904,0.0275,0.0108,0.0286,0.0030,0.0006,0.0087
5962,0.1835,0.0123,0.0042,0.1664,0.1643,0.1898,0.0660,0.0619,0.0223,0.1292
5963,0.1174,0.8307,0.0397,0.0045,0.0012,0.0036,0.0018,0.0003,0.0005,0.0003
5964,0.8314,0.1541,0.0007,0.0071,0.0016,0.0006,0.0036,0.0002,0.0001,0.0005
5965,0.9899,0.0058,0.0001,0.0003,0.0015,0.0002,0.0015,0.0004,0.0000,0.0003
5966,0.9950,0.0026,0.0001,0.0002,0.0008,0.0001,0.0007,0.0002,0.0000,0.0001
5967,0.4843,0.0266,0.0012,0.3122,0.0317,0.0163,0.0593,0.0191,0.0010,0.0483
5968,0.9787,0.0131,0.0003,0.0017,0.0030,0.0004,0.0021,0.0005,0.0000,0.0003
5969,0.8424,0.0099,0.0018,0.0060,0.0270,0.0084,0.0252,0.0711,0.0002,0.0080
5970,0.7752,0.0043,0.0006,0.0021,0.0653,0.0051,0.0271,0.1090,0.0003,0.0109
5971,0.9924,0.0019,0.0002,0.0002,0.0025,0.0003,0.0013,0.0010,0.0000,0.0003
5972,0.5244,0.0593,0.3776,0.0013,0.0123,0.0101,0.0043,0.0070,0.0020,0.0018
5973,0.1880,0.0807,0.0015,0.6754,0.0073,0.0240,0.0135,0.0018,0.0013,0.0065
5974,0.4138,0.5201,0.0015,0.0580,0.0009,0.0006,0.0043,0.0002,0.0000,0.0006
5975,0.1739,0.7923,0.0140,0.0051,0.0061,0.0045,0.0035,0.0001,0.0002,0.0003
5976,0.9488,0.0061,0.0010,0.0028,0.0121,0.0018,0.0044,0.0206,0.0001,0.0023
5977,0.9849,0.0012,0.0003,0.0002,0.0081,0.0008,0.0013,0.0028,0.0001,0.0004
5978,0.3738,0.4055,0.0050,0.1813,0.0108,0.0051,0.0154,0.0007,0.0003,0.0021
5979,0.1748,0.1216,0.1553,0.0067,0.0290,0.3605,0.0186,0.0012,0.1279,0.0043
5980,0.6773,0.1743,0.0453,0.0183,0.0279,0.0293,0.0151,0.0020,0.0066,0.0040
5981,0.4296,0.0113,0.0039,0.2244,0.0392,0.0302,0.0541,0.1557,0.0012,0.0503
5982,0.1582,0.0958,0.7026,0.0032,0.0040,0.0104,0.0041,0.0012,0.0191,0.0013
5983,0.2973,0.0279,0.0005,0.6389,0.0048,0.0085,0.0082,0.0062,0.0005,0.0072
5984,0.9252,0.0583,0.0005,0.0076,0.0021,0.0004,0.0048,0.0005,0.0000,0.0007
5985,0.9966,0.0011,0.0001,0.0001,0.0010,0.0001,0.0006,0.0003,0.0000,0.0001
5986,0.7381,0.1993,0.0180,0.0150,0.0088,0.0086,0.0082,0.0015,0.0012,0.0013
5987,0.4941,0.4582,0.0042,0.0339,0.0013,0.0016,0.0052,0.0005,0.0001,0.0010
5988,0.9335,0.0572,0.0012,0.0023,0.0025,0.0006,0.0021,0.0003,0.0000,0.0004
5989,0.9968,0.0010,0.0001,0.0001,0.0010,0.0001,0.0004,0.0004,0.0000,0.0001
5990,0.7179,0.0425,0.0014,0.2115,0.0035,0.0078,0.0071,0.0034,0.0005,0.0044
5991,0.4698,0.2048,0.0039,0.1634,0.0498,0.0634,0.0354,0.0035,0.0007,0.0054
5992,0.9746,0.0187,0.0004,0.0016,0.0017,0.0005,0.0018,0.0002,0.0000,0.0003
